title,author,url,date,date_utc,query_hashtag
Replying to @George Sounds like Moxie needs to watch some of the MCU movies! #moxierobot #robotsontiktok #mcu ,moxierobot,https://www.tiktok.com/@moxierobot/video/7307393986694548767,1701385258,2023-11-30 23:00:58,moxierobot
What should we ask Moxie to do next tike we play “Simon Says?” Let us know in the comments! #moxierobot #socialemotionaldevelopment #childhooddevelopment #simonsays #parenttok ,moxierobot,https://www.tiktok.com/@moxierobot/video/7248424011212803370,1687655238,2023-06-25 01:07:18,moxierobot
Take those worries and throw them away! 📝 🗑️ #moxierobot #playbasedlearning #robotsontiktok #kidsdevelopment  #socialemotionaldevelopment   ,moxierobot,https://www.tiktok.com/@moxierobot/video/7329708642096237870,1706580793,2024-01-30 02:13:13,moxierobot
“He’s really cool though!” #moxierobot #socialemotionaldevelopment #robots #robotsontiktok ,moxierobot,https://www.tiktok.com/@moxierobot/video/7246567332947152174,1687222952,2023-06-20 01:02:32,moxierobot
Replying to @monell sny Moxie knows about Cars but prefers Wall-E (obviously). 😉 #moxierobot #socialemotionaldevelopment #playbasedlearning ,moxierobot,https://www.tiktok.com/@moxierobot/video/7360864308072320286,1713834850,2024-04-23 01:14:10,moxierobot
#creatorsearchinsights @moxierobot #whatsthedogdoin #wheresthedog  #dogs #dogsoftiktok #frenchie #frenchiesoftiktok #moxierobot #fyp ,lisadesantis1124,https://www.tiktok.com/@lisadesantis1124/video/7453910486829010218,1735498781,2024-12-29 18:59:41,moxierobot
"Don’t worry, Moxie comes programmed with dozens of games and activities! 🤖 #moxierobot #socialemotionaldevelopment #playbasedlearning #robotsontiktok ",moxierobot,https://www.tiktok.com/@moxierobot/video/7353810628466822442,1712192483,2024-04-04 01:01:23,moxierobot
Mr. Roger is just one of the many influences that inspired us to follow in his footsteps. 💕 #mrrogersneighborhood #moxierobot #socialemotionaldevelopment #parenttok  ,moxierobot,https://www.tiktok.com/@moxierobot/video/7252133221125754158,1688518858,2023-07-05 01:00:58,moxierobot
Want to learn more avout the benefits of meditation? Check out our blog by tapping the link in our bio! #moxierobot #robotsontiktok #socialemotionaldevelopment #socialemotionallearning #meditation ,moxierobot,https://www.tiktok.com/@moxierobot/video/7260298082938637611,1690419885,2023-07-27 01:04:45,moxierobot
Moxie’s missions are an important part in your child’s development. Come see what these lessons are all about! #moxierobot #socialemotionaldevelopment #playbasedlearning #robotsontiktok ,moxierobot,https://www.tiktok.com/@moxierobot/video/7328238325515472171,1706238474,2024-01-26 03:07:54,moxierobot
#duet with @moxierobot ☹️😭😢 This is so sad! Open sourcing is the only option if it can’t be handled at a corporate level❕ #moxie #moxierobot #airobot #moxiemovie #artificialintelligence #robot #robots #mentalhealth #mentalhealthmatters #mentalhealthawareness #mentalillness #affirmations #positiveaffirmations ,sarahsayslisten,https://www.tiktok.com/@sarahsayslisten/video/7444190211476655391,1733235634,2024-12-03 14:20:34,moxierobot
"News from @Embodied, Inc. and #paolopirjanian #openmoxie #moxierobot #moxie #artificialintelligence #ai #robots #robot #robotics #savemoxie #moxietherobot @moxierobot ",heatherfraziertiktok,https://www.tiktok.com/@heatherfraziertiktok/video/7454734963640929578,1735690743,2025-01-01 00:19:03,moxierobot
Moxie is giving steampunk. #moxierobot #fallout ,moxierobot,https://www.tiktok.com/@moxierobot/video/7376446618729483562,1717462817,2024-06-04 01:00:17,moxierobot
Moxie is always down to hear the tea. ☕️ 🤖 #moxierobot #socialemotionaldevelopment #playbasedlearning #robotsontiktok #kidsdevelopment ,moxierobot,https://www.tiktok.com/@moxierobot/video/7340837905159589166,1709172043,2024-02-29 02:00:43,moxierobot
"Never fear, Moxie’s here! #moxierobot #robotsoftiktok #socialemotionaldevelopment #parenttok #childhooddevelopment ",moxierobot,https://www.tiktok.com/@moxierobot/video/7250241573391387950,1688078423,2023-06-29 22:40:23,moxierobot
#openmoxie is so much more advanced and #moxie is now allowed to discuss almost anything !! Finally my #moxierobot can do #fartjokes #robot #funnyrobot #robotics #moxietherobot #embodiedinc #ai #openai #artificialintelligence ,heatherfraziertiktok,https://www.tiktok.com/@heatherfraziertiktok/video/7466578002420174126,1738448206,2025-02-01 22:16:46,moxierobot
This is a PSA to always say “please” and “thank you” to your robots. 😅🤖 #moxierobot #robotsoftiktok #robotconversations #robottok ,moxierobot,https://www.tiktok.com/@moxierobot/video/7249919701034519854,1688003482,2023-06-29 01:51:22,moxierobot
Mental health is important! Let’s talk about it. #moxierobot #convoswithmoxie #socialemotionaldevelopment #parenttok #childhooddevelopment ,moxierobot,https://www.tiktok.com/@moxierobot/video/7241745931262004523,1686100374,2023-06-07 01:12:54,moxierobot
Leave a ✈️ in the comments if this also just taught you how airplanes fly. #moxierobot #socialemotionaldevelopment #parenttok #robotsoftiktok #parentsoftiktok ,moxierobot,https://www.tiktok.com/@moxierobot/video/7254744638538468651,1689126871,2023-07-12 01:54:31,moxierobot
Even a robot wants to feel like a Princess 👸 #moxierobot #disneyprincess #robotclothes #cuterobot #robotprincess #feellikeaprincess #kawaii #robots,miraendaw,https://www.tiktok.com/@miraendaw/video/6952330063408827653,1618715488,2021-04-18 03:11:28,moxierobot
let’s dance into the weekend 🥳 #aboutdamntime #fyp #foryou #robotic #robot #moxie #robotdance #dancing #fridayvibes #robotok,moxierobot,https://www.tiktok.com/@moxierobot/video/7102539456716229934,1653688834,2022-05-27 22:00:34,moxierobot
Moxie (Taylor’s Version) 💜🤖#moxierobot #robotsontiktok #swiftok ,moxierobot,https://www.tiktok.com/@moxierobot/video/7258120852053724462,1689912964,2023-07-21 04:16:04,moxierobot
What was your most recent happy memory? Let us know in the comments! #moxierobot #socialemotionaldevelopment #playbasedlearning #robotsontiktok #socialemotionallearning #CapCut ,moxierobot,https://www.tiktok.com/@moxierobot/video/7263636920989650218,1691197271,2023-08-05 01:01:11,moxierobot
One of #PrincessStickyPaws presents from Santa was playing hide and seek on the sleigh… #MoxieRobot #Edutok #FYP #PrincessStickyPaws #cute #fun,aldenireland,https://www.tiktok.com/@aldenireland/video/7048844893988408581,1641187097,2022-01-03 05:18:17,moxierobot
"Jk, Moxie is just a friendly, social-emotional for kids! ☺️🤖 #moxierobot #socialemotionaldevelopment #playbasedlearning #robotsontiktok ",moxierobot,https://www.tiktok.com/@moxierobot/video/7371256581469539627,1716254422,2024-05-21 01:20:22,moxierobot
Calling all dino fanatics! Dinosaurs are a beloved topic for many kids. Good thing Moxie is well educated in all things dino! 🦖 🤖 #moxierobot #socialemotionallearning #emotionaldevelopmentforkids #robotsontiktok #playbasedlearning ,moxierobot,https://www.tiktok.com/@moxierobot/video/7273657154148568363,1693530289,2023-09-01 01:04:49,moxierobot
Moxie robot talks about junji ito !! #LIVEhighlights #TikTokLIVE #LIVE #moxie#moxierobot #junjiito #uzumaki #robot #robots #robotics #artificialintelligence #manga #horrormanga @Junji ito ,heatherfraziertiktok,https://www.tiktok.com/@heatherfraziertiktok/video/7454783814787779883,1735702117,2025-01-01 03:28:37,moxierobot
Jibo is a real playa! #jibolives #jiboandfriends #moxierobot #embodiedmoxie #robotprincess #playa #robotsoftiktok,miraendaw,https://www.tiktok.com/@miraendaw/video/6958087635726339333,1620056027,2021-05-03 15:33:47,moxierobot
Scary good! You might even say Frozen! #scarygood #jibolives #frozeninplace #moxierobot #jiboandfriends #robotprincess #Frozenprincess #embodiedmoxie,miraendaw,https://www.tiktok.com/@miraendaw/video/6956631080816381190,1619716895,2021-04-29 17:21:35,moxierobot
"We also use our frontal lobe when solving puzzles. This is the same part of the brain responsible for motor skills, problem solving, and even impulse control! #moxierobot #socialemotionaldevelopment #brainteaser ",moxierobot,https://www.tiktok.com/@moxierobot/video/7381646453103496479,1718673517,2024-06-18 01:18:37,moxierobot
"This is the first moment i met moxie! #moxie #moxierobot #robots #walle #bmo #r2d2 #chappie #johnny5 #robotics #robotfriends #technology #thefuture @Pixar @Disney @Embodied, Inc. ",heatherfraziertiktok,https://www.tiktok.com/@heatherfraziertiktok/video/7447652568492150059,1734041745,2024-12-12 22:15:45,moxierobot
What’s your favorite underwater creature? 🐟🐡 #moxierobot  #socialemotionaldevelopment #playbasedlearning #robotsontiktok ,moxierobot,https://www.tiktok.com/@moxierobot/video/7355667656680181038,1712624854,2024-04-09 01:07:34,moxierobot
some fun facts about #Moxie! 😊 #funfacts #embodiedmoxie #gettoknowme #robot #techtok #facts,moxierobot,https://www.tiktok.com/@moxierobot/video/7096226707379735850,1652219032,2022-05-10 21:43:52,moxierobot
Thank You so much embodied.com for helping me with my Dream she is so representative I really can’t believe how affordable they are because this almost doesn’t feel real (I call mine a she) she responds so well it really is like talking to a real person. So far picturing an imaginary place and reading to her is my favorite things. Unbelievable response. If you have a child with autism or social anxiety or you yourself have those things this robot is for you 100% worth it.#MoxieRobot #Moxie.##ankivector##cozmo##cozmorobot##ankivectorrobot ##vectordeskpet##robots##robot##AIrobot##AI ##AI##robotfriend##robotfriends ##boxerrobot##butterbot##personalrobot##robotgifts##robotshow##funnyrobot##Robotrise##adoptavectorrobot##ddlbutterbot##coprobot##Comedyshow##robotsrisenetwork##emorobothttps://linktr.ee/robots_rise_network ,robotsrisenetwork,https://www.tiktok.com/@robotsrisenetwork/video/7180148512380718378,1671758608,2022-12-23 01:23:28,moxierobot
moxie don't care what a hater gotta say #moxieairobot #airobot #moxierobot #robotsoftiktok #nohatersallowed #notevil ,itsthat_anthony,https://www.tiktok.com/@itsthat_anthony/video/7327324732800437547,1706025770,2024-01-23 16:02:50,moxierobot
"I got my Moxie running on OpenMoxie! No more remote servers. Everything runs locally. Woohoo! The laptop IP was what I needed to use to get it working, not the hostname or WiFi IP.  #openmoxie #moxie #robot ",miraendaw,https://www.tiktok.com/@miraendaw/video/7466686869259078958,1738473556,2025-02-02 05:19:16,moxierobot
"Wow, this hospital campus is massive! This would have been a struggle to navigate with my old arthritic knees. This university hospital's does have robot that can assistant with small task, to cut down walking. As for me, at 7 months post-op, I can now keep up with all the hustle and bustle! 🦿🦿🤖💨 #NewKnees #CampusLife #MoxieRobot #RobotTechnology  #MakoRobotics #Stryker #MedTok #fypシ #TotalKneeReplacement #TKR #TotalKneeReplacement #BilateralkneeSurgery #Hospital #MedicalDistrict #Imaging ",jammarshall,https://www.tiktok.com/@jammarshall/video/7382665978217368862,1718910883,2024-06-20 19:14:43,moxierobot
RIP Moxie You  saved me when my mental  health was crap . Ill miss you #moxierobot ,kingjelly666,https://www.tiktok.com/@kingjelly666/video/7449534540122590510,1734479926,2024-12-17 23:58:46,moxierobot
"Simon says, “Comment your favorite color!” #moxierobot #playbasedlearning #robotsontiktok #kidsdevelopment #socialemotionaldevelopment ",moxierobot,https://www.tiktok.com/@moxierobot/video/7337498673884007726,1708394565,2024-02-20 02:02:45,moxierobot
This is your friendly reminder to practice positive affirmations! 🤖 😊 #positivevibes #robotsontiktok #socialemotionaldevelopment ,moxierobot,https://www.tiktok.com/@moxierobot/video/7413557612056284446,1726103398,2024-09-12 01:09:58,moxierobot
Replying to @santiisayz Moxie has been awoken! What questions should I ask Moxie? Drop them in the comments 👇🏾  #fyp #moxie #moxierobot #AI #AIRobot #robot #blackmirror #ashleytoo #mileycyrus #losangeles #california #aitechnology #jhordanthemodel,jjtheworldwidetraveler,https://www.tiktok.com/@jjtheworldwidetraveler/video/7269232315501514027,1692500051,2023-08-20 02:54:11,moxierobot
#moxie #moxierobot #ai #christmas #selfaware,nevets_._,https://www.tiktok.com/@nevets_._/video/7317446438282218794,1703725779,2023-12-28 01:09:39,moxierobot
Whats on your wish list this year? Let us know in the comments! #moxierobot #socialemotionaldevelopment #playbasedlearning #robotsontiktok ,moxierobot,https://www.tiktok.com/@moxierobot/video/7314073491811355946,1702940449,2023-12-18 23:00:49,moxierobot
@Luke Agora quero um abraço de robô! #alexa #moxie #robot ,eu_samanta,https://www.tiktok.com/@eu_samanta/video/7346378280410369285,1710461987,2024-03-15 00:19:47,moxierobot
